"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	1	218836565	218836565	"Gold Standard"
"superkingdom"	"Archaea"	1	1	4877686	4877686	"Gold Standard"
"phylum"	"Proteobacteria"	1	1	105919792	105919792	"Gold Standard"
"phylum"	"Firmicutes"	1	1	57449884	57449884	"Gold Standard"
"phylum"	"Actinobacteria"	1	1	55466889	55466889	"Gold Standard"
"phylum"	"Euryarchaeota"	1	1	4877686	4877686	"Gold Standard"
"class"	"Alphaproteobacteria"	1	1	56886121	56886121	"Gold Standard"
"class"	"Actinobacteria"	1	1	55466889	55466889	"Gold Standard"
"class"	"Betaproteobacteria"	1	1	49033671	49033671	"Gold Standard"
"class"	"Clostridia"	1	1	40499848	40499848	"Gold Standard"
"class"	"Bacilli"	1	1	16950036	16950036	"Gold Standard"
"class"	"Halobacteria"	1	1	4877686	4877686	"Gold Standard"
"order"	"Actinomycetales"	1	1	55466889	55466889	"Gold Standard"
"order"	"Burkholderiales"	1	1	40129564	40129564	"Gold Standard"
"order"	"Clostridiales"	1	1	30099738	30099738	"Gold Standard"
"order"	"Rhizobiales"	1	1	21524620	21524620	"Gold Standard"
"order"	"Bacillales"	1	1	16950036	16950036	"Gold Standard"
"order"	"Sphingomonadales"	1	1	16618547	16618547	"Gold Standard"
"order"	"Rhodospirillales"	1	1	11212086	11212086	"Gold Standard"
"order"	"Thermoanaerobacterales"	1	1	10400110	10400110	"Gold Standard"
"order"	"Methylophilales"	1	1	8904107	8904107	"Gold Standard"
"order"	"Rhodobacterales"	1	1	7530868	7530868	"Gold Standard"
"order"	"Halobacteriales"	1	1	4877686	4877686	"Gold Standard"
"family"	"Oxalobacteraceae"	1	1	28873267	28873267	"Gold Standard"
"family"	"Streptomycetaceae"	1	1	18428033	18428033	"Gold Standard"
"family"	"Cellulomonadaceae"	1	1	17759502	17759502	"Gold Standard"
"family"	"Sphingomonadaceae"	1	1	16618547	16618547	"Gold Standard"
"family"	"Clostridiales Family XIX. Incertae Sedis"	1	1	15210881	15210881	"Gold Standard"
"family"	"Clostridiales Family XVI. Incertae Sedis"	1	1	14888857	14888857	"Gold Standard"
"family"	"Rhizobiaceae"	1	1	13774939	13774939	"Gold Standard"
"family"	"Comamonadaceae"	1	1	11256297	11256297	"Gold Standard"
"family"	"Rhodospirillaceae"	1	1	11212086	11212086	"Gold Standard"
"family"	"Nocardioidaceae"	1	1	10494171	10494171	"Gold Standard"
"family"	"Thermoanaerobacteraceae"	1	1	10400110	10400110	"Gold Standard"
"family"	"Methylophilaceae"	1	1	8904107	8904107	"Gold Standard"
"family"	"Intrasporangiaceae"	1	1	8785183	8785183	"Gold Standard"
"family"	"Aurantimonadaceae"	1	1	7749681	7749681	"Gold Standard"
"family"	"Rhodobacteraceae"	1	1	7530868	7530868	"Gold Standard"
"family"	"Planococcaceae"	1	1	7245311	7245311	"Gold Standard"
"family"	"Halobacteriaceae"	1	1	4877686	4877686	"Gold Standard"
"family"	"unassigned"	NA	NA	9704725	0	"Gold Standard"
"genus"	"Massilia"	1	1	28873267	28873267	"Gold Standard"
"genus"	"Sphingomonas"	1	1	16618547	16618547	"Gold Standard"
"genus"	"Acetoanaerobium"	1	1	15210881	15210881	"Gold Standard"
"genus"	"Carboxydocella"	1	1	14888857	14888857	"Gold Standard"
"genus"	"Sinorhizobium"	1	1	13774939	13774939	"Gold Standard"
"genus"	"Phaeospirillum"	1	1	11212086	11212086	"Gold Standard"
"genus"	"Aeromicrobium"	1	1	10494171	10494171	"Gold Standard"
"genus"	"Oerskovia"	1	1	9113781	9113781	"Gold Standard"
"genus"	"Methylophilus"	1	1	8904107	8904107	"Gold Standard"
"genus"	"Phycicoccus"	1	1	8785183	8785183	"Gold Standard"
"genus"	"Cellulomonas"	1	1	8645721	8645721	"Gold Standard"
"genus"	"Rhodobacter"	1	1	7530868	7530868	"Gold Standard"
"genus"	"Sporosarcina"	1	1	7245311	7245311	"Gold Standard"
"genus"	"Thermoanaerobacter"	1	1	5263147	5263147	"Gold Standard"
"genus"	"Moorella"	1	1	5136963	5136963	"Gold Standard"
"genus"	"Halobacterium"	1	1	4877686	4877686	"Gold Standard"
"genus"	"unassigned"	NA	NA	47138736	0	"Gold Standard"
"species"	"uncultured Massilia sp."	1	1	28873267	28873267	"Gold Standard"
"species"	"Acetoanaerobium noterae"	1	1	15210881	15210881	"Gold Standard"
"species"	"Carboxydocella sporoproducens"	1	1	14888857	14888857	"Gold Standard"
"species"	"Sinorhizobium meliloti"	1	1	13774939	13774939	"Gold Standard"
"species"	"Phaeospirillum fulvum"	1	1	11212086	11212086	"Gold Standard"
"species"	"Aeromicrobium ponti"	1	1	10494171	10494171	"Gold Standard"
"species"	"Rhodobacter capsulatus"	1	1	7530868	7530868	"Gold Standard"
